"ID_PARTICIPANTE";"DT_INICIO_BENEFICIO";"VL_VALOR"
"10126343";"23/09/2012";"2836,84"
"10126344";"11/08/2011";"2988,75"
"10126345";"17/12/2010";"2903,47"
"10126346";"01/12/2014";"3434,43"
"10126347";"08/07/2009";"4304,17"
"10126348";"03/03/2015";"3447,22"
"10126349";"09/06/2011";"3223,13"
"10126350";"01/08/2011";"3088,91"
"10126351";"17/08/2009";"3085,27"
"10126352";"25/07/2013";"3127,14"
"10126353";"15/05/2007";"3467,11"
"10126354";"17/07/2012";"2991,58"
"10126355";"01/03/2007";"3147,42"
"10126356";"30/03/2009";"3307,35"
"10126357";"21/04/2009";"2670,82"
"10126358";"16/05/2011";"3741,93"
"10126359";"30/08/2012";"4404,06"
"10126360";"16/09/2008";"3297,38"
"10126361";"02/08/2007";"2450,88"
"10126362";"24/01/2011";"3954,55"
"10126363";"03/12/2013";"3445,44"
"10126364";"08/06/2012";"3745,61"
"10126365";"03/10/2013";"3646,99"
"10126366";"12/08/2009";"3870,20"
"10126367";"20/03/2012";"3886,76"
"10126368";"29/02/2008";"2868,19"
"10126369";"01/12/2014";"3193,41"
"10126370";"29/12/2008";"3055,74"
"10126371";"15/01/2015";"3440,42"
"10126372";"23/04/2013";"3016,56"
"10126373";"01/04/2013";"3245,65"
"10126374";"01/11/2011";"4945,19"
"10126375";"19/12/2006";"3509,48"
"10126376";"03/02/2010";"3080,59"
"10126377";"01/04/2014";"3346,58"
"10126378";"13/08/2014";"3115,82"
"10126379";"10/02/2015";"3447,16"
"10126380";"01/04/2014";"3327,73"
"10126381";"03/03/2009";"3189,05"
"10126382";"19/06/2009";"2496,98"
"10126383";"18/07/2008";"4574,98"
"10126385";"01/04/2016";"3830,04"
"10126386";"13/12/2010";"2609,81"
"10126387";"03/09/2011";"2911,11"
"10126388";"01/06/2012";"3182,86"
"10126389";"27/11/2007";"3998,89"
"10126390";"04/12/2013";"3315,81"
"10126391";"17/04/2012";"3199,44"
"10126392";"15/03/2016";"3051,12"
"10126393";"18/10/2011";"4196,29"
"10126394";"04/03/2005";"3255,17"
"10126395";"31/07/2015";"3273,82"
"10126396";"06/09/2011";"3231,76"
"10126397";"23/07/2010";"3020,76"
"10126398";"25/04/2013";"3499,61"
"10126399";"17/06/2012";"3591,91"
"10126400";"01/05/2009";"3427,64"
"10126401";"04/08/2010";"3348,17"
"10126402";"04/01/2007";"2417,08"
"10126403";"11/12/2006";"3095,00"
"10126404";"01/10/2011";"3059,00"
"10126405";"01/06/2009";"2972,28"
"10126406";"02/03/2012";"3098,75"
"10126407";"22/05/2011";"2873,73"
"10126408";"07/03/2012";"2939,25"
"10126409";"16/09/2015";"3321,46"
"10126410";"15/09/2011";"2885,67"
"10126411";"17/04/2013";"3628,23"
"10126412";"02/05/2012";"2074,49"
"10126413";"12/02/2007";"2951,40"
"10126414";"01/06/2012";"3330,18"
"10126415";"09/06/2008";"3374,61"
"10126416";"08/03/2014";"3204,80"
"10126417";"30/05/2007";"2491,79"
"10126418";"15/10/2013";"3463,66"
"10126419";"08/02/2011";"3377,29"
"10126420";"19/10/2006";"2836,60"
"10126421";"20/09/2006";"2558,03"
"10126422";"21/10/2011";"3218,07"
"10126423";"30/03/2011";"2767,67"
"10126424";"31/01/2012";"2681,29"
"10126425";"04/04/2011";"3202,82"
"10126426";"13/07/2011";"2909,56"
"10126427";"12/07/2010";"3123,90"
"10126428";"30/03/2007";"2733,90"
"10126429";"16/11/2009";"3196,40"
"10126430";"20/11/2007";"1733,98"
"10126431";"01/11/2010";"3005,56"
"10126432";"10/06/2011";"3244,75"
"10126433";"01/01/2007";"2570,88"
"10126434";"01/07/2015";"4650,52"
"10126435";"05/08/2008";"2575,69"
"10126436";"03/01/2013";"2854,82"
"10126437";"03/04/2007";"2774,33"
"10126438";"26/12/2007";"2485,80"
"10126439";"19/02/2009";"3179,61"
"10126440";"02/10/2006";"2763,49"
"10126441";"01/02/2010";"2579,39"
"10126442";"16/11/2007";"2495,89"
"10126443";"24/08/2010";"2606,63"
"10126444";"31/03/2011";"2782,77"
"10126445";"17/05/2007";"2937,97"
"10126446";"02/02/2007";"2049,66"
"10126447";"16/08/2007";"2744,90"
"10126448";"29/09/2008";"3750,62"
"10126449";"23/05/2016";"3718,51"
"10126450";"20/06/2008";"4582,74"
"10126451";"28/07/2011";"3182,84"
"10126452";"29/04/2011";"3081,62"
"10126453";"29/09/2008";"2965,72"
"10126454";"11/04/2007";"3329,55"
"10126455";"17/07/2011";"2800,32"
"10126456";"07/03/2007";"3053,10"
"10126457";"09/10/2009";"2039,28"
"10126458";"14/09/2006";"3217,51"
"10126459";"07/08/2010";"3466,90"
"10126460";"11/02/2011";"2511,14"
"10126461";"18/04/2010";"2758,29"
"10126462";"17/12/2010";"2835,86"
"10126464";"19/10/2010";"3016,08"
"10126465";"25/06/2008";"2479,75"
"10126466";"27/05/2014";"3458,99"
"10126467";"16/01/2011";"3039,58"
"10126468";"05/04/2007";"2792,26"
"10126469";"01/05/2011";"2881,11"
"10126470";"31/12/2007";"2836,88"
"10126471";"24/02/2012";"3100,71"
"10126472";"06/12/2006";"3122,00"
"10126473";"06/11/2008";"4414,19"
"10126474";"12/04/2007";"2473,45"
"10126475";"21/02/2011";"2767,08"
"10126477";"04/03/2013";"4548,34"
"10126478";"14/02/2014";"4697,81"
"10126479";"13/08/2015";"3230,61"
"10126480";"23/09/2010";"2765,16"
"10126481";"13/07/2011";"2880,22"
"10126482";"02/10/2011";"2717,21"
"10126483";"23/02/2007";"3665,17"
"10126484";"29/10/2010";"2688,42"
"10126485";"08/12/2006";"2732,87"
"10126486";"01/02/2010";"2579,35"
"10126487";"20/06/2008";"3454,77"
"10126488";"06/01/2015";"3076,03"
"10126489";"19/06/2008";"3480,60"
"10126490";"12/01/2015";"3225,47"
"10126491";"15/05/2012";"1486,61"
"10126492";"02/09/2014";"3314,64"
"10126493";"07/07/2008";"2760,95"
"10126494";"16/10/2014";"3507,76"
"10126495";"27/07/2011";"3326,96"
"10126496";"17/05/2010";"2965,66"
"10126497";"14/07/2010";"2696,19"
"10126498";"15/07/2014";"3282,76"
"10126499";"15/09/2014";"4593,72"
"10126500";"01/03/2007";"3291,46"
"10126501";"09/07/2013";"4042,21"
"10126502";"17/06/2010";"3069,89"
"10126503";"22/04/2013";"3133,72"
"10126504";"01/04/2014";"3228,80"
"10126505";"02/07/2007";"2942,79"
"10126506";"08/01/2009";"3155,11"
"10126507";"29/06/2011";"3751,84"
"10126508";"15/10/2010";"3261,12"
"10126509";"01/01/2012";"3319,99"
"10126510";"29/03/2010";"2226,36"
"10126511";"12/07/2016";"3620,27"
"10126512";"26/11/2010";"2938,67"
"10126513";"21/01/2011";"3340,06"
"10126514";"15/06/2011";"3799,89"
"10126515";"19/04/2013";"3237,44"
"10126516";"18/10/2011";"2819,51"
"10126517";"30/11/2006";"3134,29"
"10126518";"15/06/2007";"3830,25"
"10126519";"01/06/2011";"3142,59"
"10126520";"14/04/2009";"3972,71"
"10126521";"01/03/2008";"3505,59"
"10126523";"02/02/2010";"2601,62"
"10126524";"13/09/2011";"3216,81"
"10126525";"14/09/2009";"2862,61"
"10126526";"06/07/2015";"3325,52"
"10126528";"25/04/2014";"2995,31"
"10126529";"07/10/2009";"2884,77"
"10126530";"04/01/2013";"3033,14"
"10126531";"18/06/2012";"3358,02"
"10126532";"08/04/2011";"3723,61"
"10126533";"27/05/2008";"3395,25"
"10126534";"27/08/2008";"3966,86"
"10126535";"23/11/2010";"2055,38"
"10126536";"06/09/2012";"4479,72"
"10126537";"01/06/2016";"3471,88"
"10126538";"06/10/2009";"2876,30"
"10126539";"22/02/2008";"2941,01"
"10126540";"16/07/2007";"3083,23"
"10126541";"31/05/2016";"3704,74"
"10126542";"28/12/2007";"2752,94"
"10126543";"27/04/2010";"2859,41"
"10126544";"23/02/2007";"2723,24"
"10126545";"02/04/2007";"2638,57"
"10126546";"04/04/2007";"3334,67"
"10126548";"17/02/2011";"2791,67"
"10126549";"20/09/2006";"2707,74"
"10126550";"21/11/2011";"2794,01"
"10126551";"21/11/2006";"2719,20"
"10126552";"07/01/2008";"2564,78"
"10126553";"07/06/2011";"2972,44"
"10126554";"20/04/2009";"2356,88"
"10126555";"22/05/2012";"3308,96"
"10126557";"06/02/2007";"3250,96"
"10126558";"03/10/2012";"3003,74"
"10126560";"09/08/2007";"2568,21"
"10126561";"30/03/2016";"3527,90"
"10126562";"19/10/2006";"3354,54"
"10126563";"19/12/2006";"2396,03"
"10126564";"26/06/2009";"2863,65"
"10126565";"10/02/2011";"2736,02"
"10126566";"22/07/2013";"3137,96"
"10126567";"16/07/2016";"5001,76"
"10126568";"28/02/2007";"3365,40"
"10126569";"21/10/2011";"2942,05"
"10126570";"18/12/2006";"2161,95"
"10126571";"31/10/2008";"2695,86"
"10126572";"22/09/2011";"3008,87"
"10126573";"26/03/2013";"3079,71"
"10126574";"29/12/2006";"2871,07"
"10126575";"24/01/2007";"3712,32"
"10126576";"19/06/2012";"2987,11"
"10126577";"13/04/2010";"2354,62"
"10126578";"21/09/2012";"2886,16"
"10126579";"07/10/2010";"2597,73"
"10126580";"11/05/2009";"2471,15"
"10126581";"01/12/2007";"2671,59"
"10126582";"01/08/2011";"2885,40"
"10126583";"10/10/2011";"3102,47"
"10126584";"19/07/2012";"2788,06"
"10126585";"26/11/2010";"2533,65"
"10126586";"04/05/2012";"2888,65"
"10126587";"12/11/2009";"2689,40"
"10126588";"05/08/2009";"2683,07"
"10126589";"17/07/2012";"2780,78"
"10126590";"22/04/2008";"2653,77"
"10126591";"09/05/2007";"2755,10"
"10126592";"28/03/2008";"3321,01"
"10126593";"11/04/2012";"3183,63"
"10126594";"13/04/2011";"2774,94"
"10126595";"05/03/2008";"3391,95"
"10126597";"03/12/2010";"3583,86"
"10126598";"24/02/2010";"3029,48"
"10126599";"01/04/2013";"3885,40"
"10126600";"01/05/2011";"3949,04"
"10126601";"23/03/2007";"3108,47"
"10126602";"12/12/2008";"2957,01"
"10126603";"29/04/2011";"3211,61"
"10126604";"02/09/2014";"3367,22"
"10126605";"05/07/2010";"2513,89"
"10126606";"29/05/2008";"3173,20"
"10126607";"03/02/2014";"2995,51"
"10126608";"12/08/2010";"2973,50"
"10126609";"23/05/2013";"3126,91"
"10126610";"29/01/2014";"3070,15"
"10126611";"27/08/2012";"2888,02"
"10126612";"25/09/2006";"3111,03"
"10126613";"06/06/2011";"2780,77"
"10126614";"06/07/2007";"2663,97"
"10126615";"21/06/2011";"3190,12"
"10126616";"16/05/2007";"3104,99"
"10126617";"08/03/2007";"2565,97"
"10126618";"08/01/2013";"2802,53"
"10126619";"06/01/2009";"2579,93"
"10126620";"14/12/2006";"3123,37"
"10126621";"08/07/2010";"2737,82"
"10126622";"09/02/2007";"2463,54"
"10126623";"22/03/2010";"4379,04"
"10126624";"12/05/2008";"2853,09"
"10126625";"15/12/2011";"2699,85"
"10126626";"24/05/2011";"2771,55"
"10126627";"15/08/2011";"2885,40"
"10126628";"29/12/2006";"2746,64"
"10126629";"26/01/2007";"3254,65"
"10126630";"12/05/2009";"2871,30"
"10126631";"10/03/2014";"2288,80"
"10126632";"29/09/2010";"2899,49"
"10126633";"20/08/2007";"3163,12"
"10126634";"29/08/2007";"3339,25"
"10126635";"07/03/2012";"3072,45"
"10126636";"09/08/2011";"2821,01"
"10126637";"01/10/2011";"3253,66"
"10126638";"13/09/2007";"2782,90"
"10126639";"03/10/2006";"3506,00"
"10126640";"08/08/2011";"2902,95"
"10126641";"16/02/2007";"3093,56"
"10126642";"26/02/2009";"2976,13"
"10126643";"24/05/2012";"3036,04"
"10126644";"11/01/2012";"2998,26"
"10126645";"10/11/2006";"2927,24"
"10126646";"12/09/2006";"2976,45"
"10126647";"28/01/2009";"2817,69"
"10126648";"18/07/2012";"3106,58"
"10126649";"20/01/2009";"2963,29"
"10126650";"02/06/2010";"2692,69"
"10126651";"23/11/2006";"3269,29"
"10126652";"14/12/2006";"2850,90"
"10126653";"18/01/2007";"1693,98"
"10126654";"01/07/2007";"2645,35"
"10126655";"23/08/2012";"3011,38"
"10126656";"08/01/2015";"3508,19"
"10126657";"25/05/2007";"3276,92"
"10126658";"09/08/2007";"2335,16"
"10126659";"23/08/2011";"2919,01"
"10126660";"27/11/2007";"3154,12"
"10126661";"14/12/2006";"2670,49"
"10126662";"13/09/2012";"3105,55"
"10126663";"22/08/2007";"2833,86"
"10126664";"01/10/2008";"2787,19"
"10126665";"04/06/2012";"2789,19"
"10126666";"06/08/2008";"2676,11"
"10126667";"12/12/2006";"3899,07"
"10126668";"06/09/2009";"2798,51"
"10126669";"06/09/2006";"3132,47"
"10126670";"20/03/2013";"3116,58"
"10126671";"22/08/2011";"3083,06"
"10126672";"12/12/2007";"2749,90"
"10126673";"25/08/2012";"2915,09"
"10126674";"15/01/2008";"2940,65"
"10126675";"29/08/2007";"2944,59"
"10126676";"16/09/2014";"3437,95"
"10126677";"01/04/2007";"3258,69"
"10126678";"07/11/2008";"2780,77"
"10126679";"16/11/2007";"2844,53"
"10126680";"12/04/2007";"2564,50"
"10126681";"07/08/2008";"2891,46"
"10126682";"13/08/2007";"4335,65"
"10126683";"25/03/2010";"2589,44"
"10126684";"17/01/2007";"3343,09"
"10126685";"21/12/2006";"2732,40"
"10126687";"30/12/2007";"1708,41"
"10126688";"21/12/2007";"1872,34"
"10126689";"13/11/2014";"4657,36"
"10126690";"01/05/2010";"4961,90"
"10126691";"04/03/2013";"4716,26"
"10126692";"01/06/2012";"3134,17"
"10126693";"27/03/2007";"2682,38"
"10126694";"29/11/2007";"2610,19"
"10126695";"13/02/2012";"2786,15"
"10126696";"01/07/2008";"3101,65"
"10126697";"01/09/2008";"2670,38"
"10126699";"07/07/2008";"2760,84"
"10126700";"29/06/2009";"4575,48"
"10126701";"03/02/2012";"3093,68"
"10126702";"01/07/2010";"2729,73"
"10126703";"18/06/2008";"2585,10"
"10126704";"22/02/1999";"2506,63"
"10126705";"08/12/2006";"2618,65"
"10126706";"10/01/2007";"2406,33"
"10126707";"29/12/2006";"1870,43"
"10126708";"20/12/2011";"2911,93"
"10126709";"07/08/2008";"2762,50"
"10126710";"01/10/2011";"3136,42"
"10126711";"20/09/2010";"2673,05"
"10126712";"18/12/2007";"2854,67"
"10126713";"29/11/2011";"2538,51"
"10126714";"02/10/2009";"1776,25"
"10126716";"01/05/2007";"2652,43"
"10126717";"23/06/2008";"3461,83"
"10126718";"17/12/2013";"3240,98"
"10126719";"06/03/2008";"2709,41"
"10126720";"30/11/2006";"2637,57"
"10126721";"09/01/2007";"2002,06"
"10126723";"24/01/2007";"3241,98"
"10126724";"28/07/2010";"2755,26"
"10126725";"22/09/2009";"2704,16"
"10126726";"28/09/2006";"2892,27"
"10126727";"24/06/2013";"5116,06"
"10126728";"17/12/2008";"2884,88"
"10126729";"15/07/2011";"2873,23"
"10126730";"26/02/2016";"4404,24"
"10126731";"21/10/2010";"2821,14"
"10126732";"19/03/2015";"3150,94"
"10126733";"09/11/2014";"3772,03"
"10126734";"27/03/2007";"2741,92"
"10126735";"16/01/2007";"2824,58"
"10126736";"31/03/2011";"3073,80"
"10126737";"22/01/2014";"3548,60"
"10126738";"07/04/2011";"2811,11"
"10126739";"08/01/2009";"2663,18"
"10126740";"17/04/2008";"2860,38"
"10126741";"28/08/2007";"3140,37"
"10126742";"01/02/2012";"2720,30"
"10126743";"12/12/2006";"2729,14"
"10126744";"17/12/2013";"3096,95"
"10126745";"10/07/2007";"2867,82"
"10126746";"01/11/2011";"2989,48"
"10126747";"01/11/2010";"1991,88"
"10126748";"15/07/2010";"2898,54"
"10126750";"16/06/2014";"3363,04"
"10126751";"18/08/2006";"2833,68"
"10126752";"25/05/2011";"2692,59"
"10126753";"04/01/2008";"3045,65"
"10126754";"09/04/2010";"2959,88"
"10126755";"19/02/2008";"3274,20"
"10126756";"29/08/2007";"2853,09"
"10126757";"21/11/2007";"2871,95"
"10126758";"04/08/2009";"1821,23"
"10126759";"01/07/2009";"2704,25"
"10126760";"04/03/2010";"1835,09"
"10126761";"26/07/2007";"2726,28"
"10126762";"26/10/2007";"3211,06"
"10126763";"02/08/2007";"3120,54"
"10126764";"18/09/2006";"2761,29"
"10126765";"17/08/2011";"2783,53"
"10126766";"01/04/2010";"2669,56"
"10126767";"25/07/2008";"2668,88"
"10126768";"27/01/2007";"2663,44"
"10126769";"28/02/2013";"2876,16"
"10126770";"07/08/2007";"2662,61"
"10126771";"29/05/2007";"2988,06"
"10126772";"03/01/2007";"2654,45"
"10126773";"28/03/2007";"4352,49"
"10126774";"22/08/2007";"4203,87"
"10126775";"10/02/2012";"3657,84"
"10126776";"06/12/2007";"4114,12"
"10126777";"05/08/2010";"3782,86"
"10126778";"19/01/2015";"3102,25"
"10126779";"24/04/2013";"3247,06"
"10126780";"16/07/2007";"3397,21"
"10126781";"07/08/2006";"2745,02"
"10126782";"27/11/2009";"2886,26"
"10126783";"05/04/2007";"3524,59"
"10126784";"18/04/2013";"3625,41"
"10126785";"05/04/2011";"2814,15"
"10126786";"09/08/2012";"3424,94"
"10126787";"10/01/2008";"3541,23"
"10126788";"26/08/2008";"3546,28"
"10126789";"13/07/2007";"2847,62"
"10126790";"29/06/2010";"1904,86"
"10126791";"09/04/2008";"2334,00"
"10126792";"23/06/2010";"2710,94"
"10126793";"19/02/2008";"2779,28"
"10126794";"10/01/2007";"2492,04"
"10126795";"12/12/2014";"3580,48"
"10126796";"10/12/2012";"2740,66"
"10126797";"04/05/2011";"3002,39"
"10126798";"01/04/2012";"3103,48"
"10126799";"17/07/2007";"2889,67"
"10126800";"24/10/2007";"3052,22"
"10126801";"27/07/2012";"2988,97"
"10126802";"28/10/2009";"1896,39"
"10126803";"14/10/2008";"2767,43"
"10126804";"01/12/2006";"2831,17"
"10126805";"25/04/2008";"2745,44"
"10126806";"15/12/2006";"3247,93"
"10126807";"20/02/2008";"2319,54"
"10126809";"04/09/2008";"3349,09"
"10126810";"01/11/2011";"2424,66"
"10126811";"01/02/2011";"2765,51"
"10126812";"08/02/2007";"1791,92"
"10126813";"22/01/2007";"3375,06"
"10126814";"10/11/2008";"2670,38"
"10126815";"14/11/2006";"2799,44"
"10126816";"16/10/2008";"3189,60"
"10126817";"01/02/2007";"4282,62"
"10126818";"10/09/2008";"3330,71"
"10126819";"07/12/2011";"2902,00"
"10126820";"06/08/2013";"3028,20"
"10126821";"29/03/2015";"3449,27"
"10126822";"22/04/2008";"3103,79"
"10126823";"29/03/2011";"2434,19"
"10126824";"26/10/2006";"2835,14"
"10126825";"02/09/2006";"3372,57"
"10126826";"22/04/2013";"3016,70"
"10126827";"01/11/2007";"3742,29"
"10126828";"20/01/2014";"4391,52"
"10126829";"26/01/2007";"2742,68"
"10126830";"26/12/2012";"3087,73"
"10126831";"31/03/2014";"3326,07"
"10126832";"03/07/2014";"3224,28"
"10126833";"02/01/2014";"3194,35"
"10126834";"14/02/2013";"2896,38"
"10126835";"02/03/2007";"2529,03"
"10126836";"26/06/2009";"2319,16"
"10126837";"18/07/2011";"2527,02"
"10126838";"05/09/2009";"3779,82"
"10126839";"22/04/2012";"2998,03"
"10126840";"11/05/2012";"3435,02"
"10126842";"17/04/2009";"3655,90"
"10126843";"01/10/2009";"2686,38"
"10126844";"29/01/2009";"2692,44"
"10126845";"01/06/2013";"3071,57"
"10126846";"11/02/2008";"2844,26"
"10126847";"25/06/2007";"2673,89"
"10126848";"15/06/2007";"2817,48"
"10126849";"21/06/2007";"3154,99"
"10126851";"28/02/2008";"2488,57"
"10126852";"02/03/2007";"2346,49"
"10126853";"15/05/2013";"3643,85"
"10126854";"23/07/2009";"3518,09"
"10126855";"01/02/2011";"2749,15"
"10126856";"06/11/2009";"2044,01"
"10126857";"30/08/2012";"2884,67"
"10126858";"20/11/2012";"2907,51"
"10126859";"04/09/2013";"2991,99"
"10126860";"21/06/2007";"2658,57"
"10126861";"29/03/2011";"2785,58"
"10126862";"24/10/2011";"2791,97"
"10126863";"18/04/2013";"2998,96"
"10126864";"23/07/2009";"1687,10"
"10126865";"10/07/2007";"3092,20"
"10126866";"05/08/2010";"2520,58"
"10126867";"30/08/2012";"2991,44"
"10126868";"01/05/2007";"2731,38"
"10126869";"10/08/2009";"3197,60"
"10126870";"30/07/2012";"3337,12"
"10126871";"16/03/2015";"3821,38"
"10126872";"08/11/2013";"3133,91"
"10126873";"01/11/2012";"3315,83"
"10126874";"24/08/2012";"2982,05"
"10126875";"30/07/2007";"2601,03"
"10126876";"24/11/2010";"3095,03"
"10126877";"22/10/2008";"2811,07"
"10126878";"05/04/2013";"3370,67"
"10126879";"27/02/2008";"2846,18"
"10126880";"13/07/2012";"3603,54"
"10126881";"14/09/2011";"2916,34"
"10126882";"27/07/2007";"2726,07"
"10126883";"31/03/2009";"3420,91"
"10126884";"05/12/2013";"4587,91"
"10126885";"30/04/2007";"2862,56"
"10126886";"12/07/2012";"2797,59"
"10126887";"08/05/2009";"3446,90"
"10126888";"07/11/2006";"3138,36"
"10126889";"25/08/2014";"3217,87"
"10126890";"17/08/2011";"3139,74"
"10126891";"16/02/2008";"2832,88"
"10126892";"18/08/2007";"3015,23"
"10126893";"13/08/2007";"2949,15"
"10126894";"08/11/2011";"2992,26"
"10126895";"13/09/2012";"2891,31"
"10126896";"01/12/2009";"2922,59"
"10126897";"28/07/2009";"2979,01"
"10126898";"29/06/2011";"3576,67"
"10126899";"16/09/2011";"3213,57"
"10126900";"05/05/2011";"3327,33"
"10126901";"19/03/2016";"4845,34"
"10126902";"01/09/2011";"2916,93"
"10126903";"13/02/2007";"3672,53"
"10126904";"24/02/2012";"2745,11"
"10126905";"10/01/2014";"3321,09"
"10126906";"23/01/2007";"3301,86"
"10126907";"07/12/2009";"2328,30"
"10126908";"20/07/2007";"4568,94"
"10126909";"12/12/2013";"4690,69"
"10126910";"19/10/2007";"3418,50"
"10126911";"04/06/2010";"4042,17"
"10126912";"22/01/2012";"2982,65"
"10126913";"01/12/2011";"3058,84"
"10126914";"16/04/2012";"2779,87"
"10126915";"21/01/2009";"2848,52"
"10126916";"28/11/2011";"2788,01"
"10126917";"06/09/2010";"3853,40"
"10126918";"14/09/2015";"3597,89"
"10126919";"23/02/2016";"3333,85"
"10126920";"27/04/2011";"2989,25"
"10126921";"05/12/2007";"2755,04"
"10126922";"30/01/2007";"3019,01"
"10126923";"27/04/2009";"2858,76"
"10126924";"29/01/2015";"3368,11"
"10126925";"08/10/2008";"4181,40"
"10126926";"13/12/2012";"3355,41"
"10126927";"19/03/2012";"3052,14"
"10126928";"24/06/2010";"3095,48"
"10126929";"14/11/2011";"3070,49"
"10126930";"17/03/2016";"3156,90"
"10126931";"19/08/2008";"2860,16"
"10126932";"30/10/2007";"3442,10"
"10126933";"16/12/2009";"2745,68"
"10126934";"03/04/2007";"2026,83"
"10126935";"20/04/2015";"3012,14"
"10126936";"04/04/2007";"2929,77"
"10126937";"12/02/2009";"2839,81"
"10126938";"04/01/2007";"2136,06"
"10126939";"16/11/2010";"3601,65"
"10126940";"01/10/2012";"4592,78"
"10126941";"27/11/2012";"3675,80"
"10126942";"23/11/2012";"2801,02"
"10126943";"05/03/2012";"2876,70"
"10126945";"08/02/2012";"2776,22"
"10126946";"25/06/2007";"3933,97"
"10126947";"07/10/2010";"3385,43"
"10126948";"09/02/2009";"3182,87"
"10126949";"29/01/2010";"3736,08"
"10126950";"07/07/2014";"3739,74"
"10126951";"19/01/2012";"2894,30"
"10126952";"28/11/2014";"4699,56"
"10126953";"20/05/2013";"3637,76"
"10126954";"23/12/2010";"3124,36"
"10126955";"01/01/2012";"3212,19"
"10126956";"02/01/2008";"3394,86"
"10126957";"01/03/2010";"2968,06"
"10126958";"16/08/2007";"2836,95"
"10126959";"04/12/2007";"3063,74"
"10126960";"02/10/2014";"3221,68"
"10126961";"19/08/2014";"3467,14"
"10126962";"13/09/2012";"2771,88"
"10126963";"11/08/2011";"3361,99"
"10126964";"28/08/2007";"3811,85"
"10126965";"25/03/2009";"3426,08"
"10126966";"01/02/2013";"3360,73"
"10126967";"05/01/2012";"3004,84"
"10126968";"01/10/2012";"3445,03"
"10126969";"17/06/2016";"4975,82"
"10126971";"07/03/2012";"2780,89"
"10126972";"03/08/2012";"2401,07"
"10126973";"06/07/2011";"3223,18"
"10126974";"23/07/2012";"3106,56"
"10126975";"16/04/2015";"3213,40"
"10126976";"01/02/2015";"3452,74"
"10126977";"02/03/2015";"2990,47"
"10126978";"07/10/2014";"4646,76"
"10126979";"26/03/2015";"3223,08"
"10126980";"19/04/2011";"4033,34"
"10126981";"09/01/2007";"2197,37"
"10126983";"01/06/2007";"3590,59"
"10126984";"04/12/2013";"3460,67"
"10126985";"06/06/2006";"2626,80"
"10126986";"14/07/2009";"4695,97"
"10126987";"12/03/2007";"3403,18"
"10126988";"01/10/2013";"3520,02"
"10126989";"13/10/2010";"3282,64"
"10126990";"22/02/2012";"3373,77"
"10126991";"07/01/2008";"2095,17"
"10126992";"10/02/2015";"3184,26"
"10126993";"10/01/2009";"3294,60"
"10126994";"25/11/2008";"3590,83"
"10126995";"19/11/2013";"3496,94"
"10126996";"17/08/2004";"2750,29"
"10126997";"11/02/2010";"2593,91"
"10126998";"07/03/2012";"2968,91"
"10126999";"18/08/2011";"3212,24"
"10127000";"01/09/2011";"3410,36"
"10127001";"09/03/2016";"4705,72"
"10127002";"03/02/2016";"4844,31"
"10127003";"12/09/2007";"2844,86"
"10127004";"13/11/2008";"3341,67"
"10127005";"19/04/2005";"2194,88"
"10127006";"20/05/2007";"2727,25"
"10127007";"20/07/2011";"2725,43"
"10127008";"27/03/2008";"2574,82"
"10127009";"01/03/2007";"3303,89"
"10127010";"20/12/2007";"2677,98"
"10127011";"21/02/2008";"4622,61"
"10127012";"08/06/2010";"2701,83"
"10127013";"03/03/2012";"3067,51"
"10127014";"18/11/2006";"3118,06"
"10127015";"09/03/2007";"4099,09"
"10127016";"24/12/2009";"2760,47"
"10127017";"04/10/2006";"2866,29"
"10127018";"15/07/2009";"2678,07"
"10127019";"11/09/2009";"2634,58"
"10127020";"25/08/2008";"3654,41"
"10127021";"03/05/2010";"2734,18"
"10127022";"08/10/2012";"2874,38"
"10127023";"03/07/2012";"3326,21"
"10127024";"11/10/2012";"3541,39"
"10127025";"04/05/2015";"3335,59"
"10127026";"14/03/2008";"3739,62"
"10127027";"03/05/2007";"2228,69"
"10127028";"29/11/2007";"3277,41"
"10127029";"04/08/2010";"2891,51"
"10127030";"24/09/2012";"2833,03"
"10127031";"27/09/2010";"2786,66"
"10127032";"11/04/2012";"3224,54"
"10127033";"29/02/2012";"3874,88"
"10127034";"10/05/2013";"3359,16"
"10127035";"02/09/2010";"3095,98"
"10127036";"07/12/2006";"2383,28"
"10127037";"05/04/2010";"3158,14"
"10127038";"08/09/2009";"2796,84"
"10127039";"18/01/2007";"3268,37"
"10127040";"30/04/2014";"3215,15"
"10127041";"12/03/2012";"3349,86"
"10127042";"20/08/2007";"3275,14"
"10127043";"05/03/2014";"3111,36"
"10127044";"12/02/2011";"3458,60"
"10127045";"27/10/2010";"2996,14"
"10127046";"23/02/2015";"3333,10"
"10127047";"09/12/2013";"2992,54"
"10127048";"13/03/2014";"3600,57"
"10127049";"01/11/2007";"3833,86"
"10127050";"18/06/2014";"3464,74"
"10127051";"27/03/2015";"3380,68"
"10127052";"08/04/2015";"3211,52"
"10127053";"18/04/2011";"3206,21"
"10127054";"15/08/2013";"3291,68"
"10127055";"13/03/2012";"2790,44"
"10127056";"17/03/2008";"2880,28"
"10127057";"19/06/2007";"2588,07"
"10127058";"25/06/2012";"3021,42"
"10127059";"26/09/2011";"2803,26"
